Ortholog_Group	geneID	pLDDT_mean	file_name
OG6r16_511642	TcBrA4_0044510		
OG6r16_511170	TcBrA4_0045580		
OG6r16_511215	TcBrA4_0045680		
OG6r16_511164	TcBrA4_0045730		
OG6r16_511753	TcBrA4_0045940		
OG6r16_511589	TcBrA4_0046150		
OG6r16_511284	TcBrA4_0046880		
OG6r16_511436	TcBrA4_0046950		
OG6r16_511899	TcBrA4_0046960		
OG6r16_511618	TcBrA4_0047890		
OG6r16_511444	TcBrA4_0047900		
OG6r16_511142	TcBrA4_0047980		
OG6r16_511770	TcBrA4_0048070		
OG6r16_511867	TcBrA4_0048080		
OG6r16_511837	TcBrA4_0048090		
OG6r16_511913	TcBrA4_0048130		
OG6r16_511778	TcBrA4_0048580		
OG6_404774	TcBrA4_0048590		
OG6_103104	TcBrA4_0048740		
OG6r16_511755	TcBrA4_0048750		
OG6r16_511150	TcBrA4_0048780		
OG6r16_511470	TcBrA4_0048800		
OG6r16_197046	TcBrA4_0048820		
OG6r16_511612	TcBrA4_0048860		
OG6r16_511592	TcBrA4_0048890		
OG6r16_511626	TcBrA4_0049170		
OG6r16_511571	TcBrA4_0049370		
OG6r16_511179	TcBrA4_0049390		
OG6r16_197048	TcBrA4_0049410		
OG6r16_511696	TcBrA4_0049590		
OG6r16_511560	TcBrA4_0049650		
OG6r16_511649	TcBrA4_0049660		
OG6r16_511512	TcBrA4_0049810		
OG6r16_511388	TcBrA4_0049910		
OG6r16_511699	TcBrA4_0050230		
OG6r16_511827	TcBrA4_0050310		
OG6r16_511742	TcBrA4_0050320		
OG6r16_511138	TcBrA4_0050360		
OG6r16_511432	TcBrA4_0050410		
OG6r16_511140	TcBrA4_0050420		
OG6r16_511928	TcBrA4_0050460		
OG6r16_511241	TcBrA4_0050810		
OG6r16_511862	TcBrA4_0050820		
OG6r16_511280	TcBrA4_0051120		
OG6r16_511224	TcBrA4_0051130		
OG6r16_511171	TcBrA4_0051140		
OG6r16_511382	TcBrA4_0051170		
OG6r16_511826	TcBrA4_0051350		
OG6r16_511566	TcBrA4_0051390		
OG6r16_511611	TcBrA4_0051480		
OG6r16_511726	TcBrA4_0051500		
OG6r16_511624	TcBrA4_0051780		
OG6r16_511645	TcBrA4_0051970		
OG6r16_511625	TcBrA4_0052030		
OG6r16_511863	TcBrA4_0052050		
OG6r16_511818	TcBrA4_0052090		
OG6r16_511632	TcBrA4_0052100		
OG6r16_511823	TcBrA4_0052110		
OG6r16_511372	TcBrA4_0052260		
OG6r16_511674	TcBrA4_0052270		
OG6r16_511328	TcBrA4_0052310		
OG6r16_511380	TcBrA4_0052320		
OG6r16_511884	TcBrA4_0052330		
OG6r16_511828	TcBrA4_0052420		
OG6r16_511279	TcBrA4_0052470		
OG6r16_511616	TcBrA4_0052510		
OG6r16_511680	TcBrA4_0052600		
OG6r16_511876	TcBrA4_0052680		
OG6r16_511771	TcBrA4_0052850		
OG6r16_511269	TcBrA4_0052920		
OG6_133620	TcBrA4_0053030		
OG6r16_511791	TcBrA4_0053340		
OG6r16_511234	TcBrA4_0053840		
OG6r16_511924	TcBrA4_0053870		
OG6r16_511262	TcBrA4_0053900		
OG6r16_511582	TcBrA4_0054320		
OG6r16_511617	TcBrA4_0054640		
OG6r16_130394	TcBrA4_0054680		
OG6r16_511331	TcBrA4_0054770		
OG6r16_511855	TcBrA4_0054820		
OG6r16_511282	TcBrA4_0054830		
OG6r16_511532	TcBrA4_0055050		
OG6r16_511923	TcBrA4_0055560		
OG6r16_511379	TcBrA4_0057600		
OG6r16_511205	TcBrA4_0057610		
OG6r16_511288	TcBrA4_0057620		
OG6r16_511901	TcBrA4_0057630		
OG6r16_511153	TcBrA4_0057640		
OG6r16_511337	TcBrA4_0057650		
OG6r16_511244	TcBrA4_0057660		
OG6r16_511614	TcBrA4_0057670		
OG6r16_511530	TcBrA4_0057680		
OG6r16_511319	TcBrA4_0057690		
OG6r16_511299	TcBrA4_0057700		
OG6r16_511602	TcBrA4_0057710		
OG6r16_511396	TcBrA4_0057720		
OG6r16_511490	TcBrA4_0057730		
OG6r16_511834	TcBrA4_0057740		
OG6r16_511702	TcBrA4_0057750		
OG6r16_511313	TcBrA4_0057760		
OG6r16_511384	TcBrA4_0057770		
OG6r16_511478	TcBrA4_0057780		
OG6r16_511520	TcBrA4_0057790		
OG6r16_511669	TcBrA4_0057800		
OG6r16_511289	TcBrA4_0057810		
OG6r16_511741	TcBrA4_0057820		
OG6r16_511591	TcBrA4_0057830		
OG6r16_511866	TcBrA4_0057840		
OG6r16_511641	TcBrA4_0057850		
OG6r16_511155	TcBrA4_0057860		
OG6r16_511802	TcBrA4_0057870		
OG6r16_511628	TcBrA4_0058680		
OG6r16_511662	TcBrA4_0058780		
OG6r16_511809	TcBrA4_0059960		
OG6r16_511249	TcBrA4_0060260		
OG6_120288	TcBrA4_0060270		
OG6r16_511245	TcBrA4_0060280		
OG6r16_511577	TcBrA4_0060310		
OG6r16_511636	TcBrA4_0061020		
OG6r16_511657	TcBrA4_0061570		
OG6r16_511704	TcBrA4_0062110		
OG6r16_511539	TcBrA4_0064160		
OG6r16_511710	TcBrA4_0064290		
OG6r16_511220	TcBrA4_0064300		
OG6r16_511278	TcBrA4_0064330		
OG6r16_511872	TcBrA4_0064350		
OG6r16_197058	TcBrA4_0064360		
OG6r16_511765	TcBrA4_0064420		
OG6r16_511579	TcBrA4_0064430		
OG6r16_511840	TcBrA4_0064460		
OG6_155344	TcBrA4_0064520		
OG6r16_511226	TcBrA4_0064750		
OG6r16_511507	TcBrA4_0064860		
OG6r16_511400	TcBrA4_0064880		
OG6r16_511263	TcBrA4_0064920		
OG6r16_511775	TcBrA4_0065090		
OG6r16_511728	TcBrA4_0065140		
OG6r16_511274	TcBrA4_0065210		
OG6r16_511740	TcBrA4_0065260		
OG6r16_511573	TcBrA4_0065270		
OG6r16_148020	TcBrA4_0065570		
OG6r16_511859	TcBrA4_0065630		
OG6r16_511569	TcBrA4_0065700		
OG6r16_511576	TcBrA4_0065900		
OG6r16_197062	TcBrA4_0065970		
OG6r16_511283	TcBrA4_0065980		
OG6r16_511154	TcBrA4_0065990		
OG6r16_511266	TcBrA4_0066020		
OG6r16_511209	TcBrA4_0066040		
OG6r16_511503	TcBrA4_0066190		
OG6r16_511891	TcBrA4_0066290		
OG6r16_511415	TcBrA4_0066350		
OG6r16_511810	TcBrA4_0066470		
OG6r16_511476	TcBrA4_0066930		
OG6r16_511523	TcBrA4_0067970		
OG6r16_511712	TcBrA4_0067990		
OG6r16_511897	TcBrA4_0068000		
OG6_110179	TcBrA4_0068070		
OG6_113680	TcBrA4_0068320		
OG6r16_511806	TcBrA4_0068470		
OG6r16_511788	TcBrA4_0068560		
OG6r16_511267	TcBrA4_0068680		
OG6r16_511473	TcBrA4_0068690		
OG6r16_511659	TcBrA4_0068730		
OG6r16_511272	TcBrA4_0068740		
OG6r16_511805	TcBrA4_0068890		
OG6r16_511401	TcBrA4_0069290		
OG6r16_511197	TcBrA4_0069310		
OG6r16_511192	TcBrA4_0069380		
OG6r16_511528	TcBrA4_0069420		
OG6r16_511635	TcBrA4_0069920		
OG6r16_511541	TcBrA4_0070350		
OG6r16_511666	TcBrA4_0070370		
OG6r16_511194	TcBrA4_0070390		
OG6r16_148025	TcBrA4_0070450		
OG6r16_511185	TcBrA4_0070520		
OG6r16_511911	TcBrA4_0070560		
OG6r16_511829	TcBrA4_0070940		
OG6r16_511212	TcBrA4_0071110		
OG6r16_511922	TcBrA4_0071180		
OG6r16_511537	TcBrA4_0071320		
OG6r16_511265	TcBrA4_0071490		
OG6r16_511678	TcBrA4_0071620		
OG6r16_511600	TcBrA4_0071660		
OG6r16_511442	TcBrA4_0071670		
OG6r16_511494	TcBrA4_0071680		
OG6r16_511398	TcBrA4_0071740		
OG6r16_511599	TcBrA4_0071930		
OG6r16_511881	TcBrA4_0072200		
OG6r16_511426	TcBrA4_0072210		
OG6r16_511677	TcBrA4_0072510		
OG6r16_511919	TcBrA4_0072690		
OG6r16_511763	TcBrA4_0072710		
OG6r16_511468	TcBrA4_0073020		
OG6r16_511321	TcBrA4_0074000		
OG6_246880	TcBrA4_0074100		
OG6r16_511251	TcBrA4_0074330		
OG6r16_511230	TcBrA4_0074880		
OG6r16_511363	TcBrA4_0074890		
OG6r16_511743	TcBrA4_0075010		
OG6r16_511774	TcBrA4_0075060		
OG6r16_511430	TcBrA4_0075150		
OG6r16_511302	TcBrA4_0075300		
OG6r16_511427	TcBrA4_0075760		
OG6r16_511711	TcBrA4_0075780		
OG6r16_511585	TcBrA4_0075870		
OG6r16_511656	TcBrA4_0075890		
OG6r16_511926	TcBrA4_0076270		
OG6r16_511343	TcBrA4_0076330		
OG6r16_511344	TcBrA4_0076340		
OG6r16_511260	TcBrA4_0076350		
OG6r16_511201	TcBrA4_0076440		
OG6r16_511801	TcBrA4_0076500		
OG6r16_511554	TcBrA4_0076800		
OG6r16_511522	TcBrA4_0076930		
OG6r16_511853	TcBrA4_0077940		
OG6r16_511324	TcBrA4_0078080		
OG6r16_511330	TcBrA4_0078940		
OG6r16_511556	TcBrA4_0079370		
OG6r16_511647	TcBrA4_0080380		
OG6r16_511513	TcBrA4_0080520		
OG6r16_511199	TcBrA4_0080570		
OG6r16_511229	TcBrA4_0080590		
OG6r16_511425	TcBrA4_0081400		
OG6r16_511429	TcBrA4_0082170		
OG6r16_511449	TcBrA4_0082920		
OG6r16_511270	TcBrA4_0082950		
OG6r16_511252	TcBrA4_0082960		
OG6r16_511307	TcBrA4_0083030		
OG6r16_511186	TcBrA4_0085810		
OG6r16_511747	TcBrA4_0087350		
OG6r16_511794	TcBrA4_0088370		
OG6r16_511300	TcBrA4_0088490		
OG6r16_511191	TcBrA4_0091030		
OG6r16_511689	TcBrA4_0091390		
OG6r16_511348	TcBrA4_0092150		
OG6r16_511836	TcBrA4_0092160		
OG6r16_511572	TcBrA4_0092410		
OG6r16_511590	TcBrA4_0092810		
OG6r16_511688	TcBrA4_0092820		
OG6r16_511598	TcBrA4_0092830		
OG6r16_511158	TcBrA4_0092860		
OG6_384245	TcBrA4_0093290		
OG6r16_511287	TcBrA4_0093810		
OG6r16_511860	TcBrA4_0094310		
OG6r16_511184	TcBrA4_0094320		
OG6r16_511865	TcBrA4_0094620		
OG6r16_511152	TcBrA4_0095070		
OG6_104822	TcBrA4_0095410		
OG6r16_511839	TcBrA4_0096050		
OG6r16_511665	TcBrA4_0096240		
OG6r16_511304	TcBrA4_0096770		
OG6r16_511545	TcBrA4_0096780		
OG6_122912	TcBrA4_0097020		
OG6r16_511581	TcBrA4_0097550		
OG6r16_511786	TcBrA4_0097570		
OG6r16_511797	TcBrA4_0097830		
OG6_533940	TcBrA4_0098270		
OG6r16_511174	TcBrA4_0099200		
OG6r16_511368	TcBrA4_0099210		
OG6r16_511333	TcBrA4_0099380		
OG6r16_511660	TcBrA4_0099430		
OG6r16_511568	TcBrA4_0099540		
OG6r16_511371	TcBrA4_0099550		
OG6r16_511820	TcBrA4_0100030		
OG6r16_511439	TcBrA4_0100580		
OG6r16_511852	TcBrA4_0101420		
OG6r16_511633	TcBrA4_0101780		
OG6_109979	TcBrA4_0101840		
OG6r16_511784	TcBrA4_0101940		
OG6_102748	TcBrA4_0101990		
OG6r16_511489	TcBrA4_0102380		
OG6r16_511196	TcBrA4_0102450		
OG6r16_511295	TcBrA4_0102460		
OG6r16_511549	TcBrA4_0102470		
OG6r16_107057	TcBrA4_0103940		
OG6r16_197098	TcBrA4_0104000		
OG6r16_511908	TcBrA4_0104710		
OG6r16_511453	TcBrA4_0105190		
OG6r16_511734	TcBrA4_0105370		
OG6r16_511648	TcBrA4_0105480		
OG6r16_511793	TcBrA4_0105510		
OG6r16_511301	TcBrA4_0105550		
OG6r16_511275	TcBrA4_0105560		
OG6r16_511705	TcBrA4_0105610		
OG6r16_511637	TcBrA4_0105620		
OG6r16_511459	TcBrA4_0105630		
OG6r16_511445	TcBrA4_0105710		
OG6r16_511517	TcBrA4_0105740		
OG6r16_511905	TcBrA4_0105830		
OG6r16_197100	TcBrA4_0105840		
OG6_100451	TcBrA4_0106150		
OG6r16_511792	TcBrA4_0106170		
OG6r16_511548	TcBrA4_0107510		
OG6r16_511151	TcBrA4_0107590		
OG6r16_511273	TcBrA4_0107680		
OG6r16_511413	TcBrA4_0107710		
OG6r16_511543	TcBrA4_0107770		
OG6r16_511890	TcBrA4_0107830		
OG6r16_157491	TcBrA4_0107840		
OG6r16_511467	TcBrA4_0107900		
OG6r16_511411	TcBrA4_0107940		
OG6r16_511807	TcBrA4_0107970		
OG6r16_511555	TcBrA4_0108030		
OG6r16_511515	TcBrA4_0108040		
OG6r16_511652	TcBrA4_0108090		
OG6r16_511472	TcBrA4_0108100		
OG6r16_511292	TcBrA4_0108120		
OG6r16_511188	TcBrA4_0108130		
OG6r16_511565	TcBrA4_0108610		
OG6r16_511497	TcBrA4_0108720		
OG6r16_511638	TcBrA4_0108740		
OG6_519169	TcBrA4_0108780		
OG6r16_511912	TcBrA4_0109600		
OG6r16_511457	TcBrA4_0109610		
OG6r16_511358	TcBrA4_0109700		
OG6r16_511367	TcBrA4_0109740		
OG6r16_511200	TcBrA4_0110210		
OG6r16_511546	TcBrA4_0110250		
OG6r16_511655	TcBrA4_0110260		
OG6r16_511621	TcBrA4_0110350		
OG6r16_511757	TcBrA4_0110370		
OG6r16_511883	TcBrA4_0110390		
OG6r16_511812	TcBrA4_0110470		
OG6r16_511378	TcBrA4_0110570		
OG6r16_511879	TcBrA4_0110630		
OG6r16_511248	TcBrA4_0110660		
OG6r16_511613	TcBrA4_0110670		
OG6r16_511499	TcBrA4_0110680		
OG6r16_511871	TcBrA4_0110770		
OG6r16_511202	TcBrA4_0110880		
OG6r16_511159	TcBrA4_0110920		
OG6r16_511498	TcBrA4_0110980		
OG6r16_511631	TcBrA4_0111040		
OG6r16_511557	TcBrA4_0111050		
OG6r16_511661	TcBrA4_0111070		
OG6r16_511609	TcBrA4_0111080		
OG6r16_511143	TcBrA4_0111100		
OG6r16_511756	TcBrA4_0111150		
OG6r16_511627	TcBrA4_0111190		
OG6r16_148054	TcBrA4_0111260		
OG6r16_197110	TcBrA4_0111280		
OG6r16_511551	TcBrA4_0111320		
OG6r16_511703	TcBrA4_0111330		
OG6r16_511452	TcBrA4_0111340		
OG6r16_511207	TcBrA4_0111440		
OG6r16_511685	TcBrA4_0111470		
OG6_101545	TcBrA4_0111510		
OG6r16_511622	TcBrA4_0111590		
OG6r16_511286	TcBrA4_0111640		
OG6r16_511785	TcBrA4_0111650		
OG6r16_511431	TcBrA4_0111660		
OG6r16_148055	TcBrA4_0111670		
OG6r16_511346	TcBrA4_0111710		
OG6r16_511709	TcBrA4_0111740		
OG6r16_511435	TcBrA4_0111770		
OG6r16_511448	TcBrA4_0112990		
OG6r16_511217	TcBrA4_0113010		
OG6r16_511323	TcBrA4_0113060		
OG6r16_511237	TcBrA4_0113070		
OG6_440579	TcBrA4_0113250		
OG6r16_148059	TcBrA4_0114220		
OG6r16_511166	TcBrA4_0114240		
OG6r16_511615	TcBrA4_0114480		
OG6r16_511385	TcBrA4_0114970		
OG6_104567	TcBrA4_0115910		
OG6r16_511601	TcBrA4_0115970		
OG6r16_511738	TcBrA4_0116020		
OG6_321533	TcBrA4_0116940		
OG6r16_511447	TcBrA4_0117000		
OG6r16_511177	TcBrA4_0117290		
OG6r16_511910	TcBrA4_0117380		
OG6r16_511214	TcBrA4_0117590		
OG6r16_511479	TcBrA4_0117860		
OG6_142978	TcBrA4_0117910		
OG6r16_511529	TcBrA4_0117990		
OG6r16_511198	TcBrA4_0118080		
OG6r16_511169	TcBrA4_0118090		
OG6r16_511668	TcBrA4_0118110		
OG6r16_511708	TcBrA4_0118120		
OG6r16_511907	TcBrA4_0118240		
OG6r16_511721	TcBrA4_0118320		
OG6r16_511433	TcBrA4_0118380		
OG6r16_511623	TcBrA4_0118440		
OG6r16_511540	TcBrA4_0118450		
OG6r16_511481	TcBrA4_0119050		
OG6r16_511178	TcBrA4_0120090		
OG6r16_511752	TcBrA4_0120100		
OG6r16_511405	TcBrA4_0120120		
OG6r16_511294	TcBrA4_0120340		
OG6r16_511417	TcBrA4_0120640		
OG6_106354	TcBrA4_0120750		
OG6r16_511773	TcBrA4_0120810		
OG6r16_511329	TcBrA4_0120850		
OG6r16_511364	TcBrA4_0120860		
OG6r16_511679	TcBrA4_0120910		
OG6r16_511320	TcBrA4_0121000		
OG6r16_511575	TcBrA4_0121160		
OG6r16_511777	TcBrA4_0121250		
OG6r16_511819	TcBrA4_0121270		
OG6r16_511216	TcBrA4_0121280		
OG6r16_511670	TcBrA4_0121720		
OG6r16_511347	TcBrA4_0123860		
OG6_112026	TcBrA4_0123930		
OG6r16_511408	TcBrA4_0124890		
OG6r16_511877	TcBrA4_0126070		
OG6_111829	TcBrA4_0126140		
OG6r16_511748	TcBrA4_0126150		
OG6r16_511332	TcBrA4_0126240		
OG6r16_511789	TcBrA4_0126250		
OG6r16_511514	TcBrA4_0126290		
OG6r16_511474	TcBrA4_0126300		
OG6r16_511672	TcBrA4_0126310		
OG6r16_511821	TcBrA4_0126340		
OG6r16_511693	TcBrA4_0126350		
OG6r16_511718	TcBrA4_0126580		
OG6r16_511390	TcBrA4_0127250		
OG6r16_511892	TcBrA4_0127700		
OG6r16_197123	TcBrA4_0128330		
OG6r16_511561	TcBrA4_0128360		
OG6_100213	TcBrA4_0128370		
OG6r16_511917	TcBrA4_0129340		
OG6_122047	TcBrA4_0130510		
OG6r16_511727	TcBrA4_0131130		
OG6r16_511594	TcBrA4_0131260		
OG6r16_511493	TcBrA4_0131280		
OG6r16_511381	TcBrA4_0131310		
OG6r16_511750	TcBrA4_0131610		
OG6r16_197125	TcBrA4_0132300		
OG6r16_511894	TcBrA4_0132390		
OG6r16_511210	TcBrA4_0132420		
OG6r16_511844	TcBrA4_0132470		
OG6r16_511369	TcBrA4_0134830		
OG6r16_511223	TcBrA4_0135130		
OG6r16_511404	TcBrA4_0135760		
OG6r16_511533	TcBrA4_0135840		
OG6r16_511290	TcBrA4_0135940		
OG6r16_511667	TcBrA4_0136040		
OG6r16_511604	TcBrA4_0136550		
OG6r16_197127	TcBrA4_0136630		
OG6r16_511605	TcBrA4_0136640		
OG6r16_511713	TcBrA4_0136660		
OG6r16_511506	TcBrA4_0137020		
OG6r16_511692	TcBrA4_0137030		
OG6r16_197128	TcBrA4_0137040		
OG6_163085	TcBrA4_0137090		
OG6r16_511156	TcBrA4_0137560		
OG6r16_511586	TcBrA4_0137570		
OG6r16_511651	TcBrA4_0138380		
OG6r16_511163	TcBrA4_0138680		
OG6r16_511361	TcBrA4_0138790		
OG6r16_511751	TcBrA4_0138860		
OG6r16_511878	TcBrA4_0138880		
OG6r16_511749	TcBrA4_0139460		
OG6r16_511510	TcBrA4_0139510		
OG6r16_511471	TcBrA4_0139600		
OG6r16_511716	TcBrA4_0139610		
OG6r16_511544	TcBrA4_0139660		
OG6r16_511149	TcBrA4_0139690		
OG6r16_197135	TcBrA4_0139700		
OG6r16_511475	TcBrA4_0139710		
OG6r16_511146	TcBrA4_0139720		
OG6r16_511724	TcBrA4_0139940		
OG6r16_511767	TcBrA4_0139960		
OG6r16_511383	TcBrA4_0139970		
OG6r16_511690	TcBrA4_0139980		
OG6r16_511311	TcBrA4_0139990		
OG6r16_511322	TcBrA4_0140000		
OG6r16_511768	TcBrA4_0140010		
OG6r16_511798	TcBrA4_0140020		
OG6r16_511362	TcBrA4_0140070		
OG6r16_511675	TcBrA4_0140080		
OG6r16_511629	TcBrA4_0140090		
OG6r16_511706	TcBrA4_0140110		
OG6r16_511697	TcBrA4_0140140		
OG6r16_511391	TcBrA4_0150090		
OG6r16_511407	TcBrA4_0150110		
OG6r16_511864	TcBrA4_0150120		
OG6r16_511542	TcBrA4_0150130		
OG6r16_511500	TcBrA4_0150140		
OG6r16_511423	TcBrA4_0150150		
OG6r16_511387	TcBrA4_0150170		
OG6_186909	TcBrA4_0150180		
OG6r16_511588	TcBrA4_0150190		
OG6r16_511422	TcBrA4_0150200		
OG6r16_197137	TcBrA4_0150220		
OG6r16_511285	TcBrA4_0150230		
OG6r16_511456	TcBrA4_0150270		
OG6r16_511761	TcBrA4_0150280		
OG6r16_197138	TcBrA4_0150290		
OG6r16_511173	TcBrA4_0150320		
OG6r16_511239	TcBrA4_0150350		
OG6r16_197141	TcBrA4_0150360		
OG6r16_511811	TcBrA4_0150370		
OG6r16_511781	TcBrA4_0150390		
OG6r16_511737	TcBrA4_0150400		
OG6r16_511653	TcBrA4_0150410		
OG6r16_511167	TcBrA4_0150460		
OG6r16_511596	TcBrA4_0150470		
OG6r16_511424	TcBrA4_0150510		
OG6r16_197143	TcBrA4_0150530		
OG6r16_511375	TcBrA4_0150550		
OG6r16_511397	TcBrA4_0150560		
OG6r16_511213	TcBrA4_0150600		
OG6r16_511841	TcBrA4_0150610		
OG6r16_511454	TcBrA4_0150620		
OG6r16_511722	TcBrA4_0150630		
OG6r16_197144	TcBrA4_0150640		
OG6r16_511253	TcBrA4_0150650		
OG6r16_511927	TcBrA4_0150660		
OG6r16_511745	TcBrA4_0150670		
OG6r16_511723	TcBrA4_0150680		
OG6r16_511419	TcBrA4_0150710		
OG6r16_511242	TcBrA4_0150730		
OG6r16_511354	TcBrA4_0150770		
OG6r16_511356	TcBrA4_0150790		
OG6r16_511412	TcBrA4_0150800		
OG6r16_511139	TcBrA4_0157800		
OG6r16_511906	TcBrA4_0157810		
OG6r16_511570	TcBrA4_0157980		
OG6r16_511162	TcBrA4_0163600		
OG6r16_197145	TcBrA4_0163630		
OG6_532624	TcBrA4_0163640		
OG6r16_511464	TcBrA4_0163650		
OG6r16_511825	TcBrA4_0163660		
OG6r16_511707	TcBrA4_0163690		
OG6r16_197146	TcBrA4_0163750		
OG6r16_511888	TcBrA4_0163810		
OG6r16_511683	TcBrA4_0163820		
OG6r16_130456	TcBrA4_0163830		
OG6r16_511392	TcBrA4_0163920		
OG6_134730	TcBrA4_0163930		
OG6r16_511370	TcBrA4_0164150		
OG6r16_511558	TcBrA4_0164200		
OG6r16_511257	TcBrA4_0164210		
OG6r16_511814	TcBrA4_0164280		
OG6r16_511420	TcBrA4_0164300		
OG6r16_511176	TcBrA4_0164370		
OG6r16_511719	TcBrA4_0164390		
OG6r16_511505	TcBrA4_0164410		
OG6r16_511909	TcBrA4_0164420		
OG6r16_511694	TcBrA4_0164450		
OG6r16_511650	TcBrA4_0164460		
OG6r16_511334	TcBrA4_0164500		
OG6_103737	TcBrA4_0164580		
OG6r16_148097	TcBrA4_0164610		
OG6r16_511480	TcBrA4_0164690		
OG6r16_511317	TcBrA4_0164700		
OG6r16_511921	TcBrA4_0164710		
OG6r16_511461	TcBrA4_0164720		
OG6r16_511450	TcBrA4_0164740		
OG6r16_197148	TcBrA4_0164780		
OG6r16_511406	TcBrA4_0164790		
OG6r16_511175	TcBrA4_0164830		
OG6r16_197149	TcBrA4_0164890		
OG6r16_511854	TcBrA4_0164910		
OG6_591273	TcBrA4_0164920		
OG6r16_105302	TcBrA4_0164930		
OG6r16_511671	TcBrA4_0164940		
OG6r16_511799	TcBrA4_0164990		
OG6r16_511835	TcBrA4_0165110		
OG6r16_197150	TcBrA4_0165120		
OG6_104088	TcBrA4_0165150		
OG6r16_511861	TcBrA4_0165240		
OG6r16_197151	TcBrA4_0165250		
OG6r16_197152	TcBrA4_0165260		
OG6r16_511525	TcBrA4_0165290		
OG6r16_511563	TcBrA4_0165300		
OG6_126041	TcBrA4_0165310		
OG6r16_511658	TcBrA4_0165330		
OG6r16_511410	TcBrA4_0165350		
OG6r16_511462	TcBrA4_0165370		
OG6_112873	TcBrA4_0165380		
OG6r16_511187	TcBrA4_0165390		
OG6r16_511519	TcBrA4_0165410		
OG6r16_511440	TcBrA4_0165420		
OG6r16_511309	TcBrA4_0165500		
OG6r16_511610	TcBrA4_0165520		
OG6r16_511509	TcBrA4_0165550		
OG6r16_511488	TcBrA4_0165560		
OG6r16_511460	TcBrA4_0165650		
OG6r16_511782	TcBrA4_0165670		
OG6r16_511189	TcBrA4_0165790		
OG6r16_511790	TcBrA4_0165800		
OG6r16_511634	TcBrA4_0165810		
OG6r16_511350	TcBrA4_0165880		
OG6r16_511204	TcBrA4_0165890		
OG6_118489	TcBrA4_0165960		
OG6r16_511521	TcBrA4_0166040		
OG6r16_511416	TcBrA4_0166070		
OG6r16_511477	TcBrA4_0166100		
OG6r16_511144	TcBrA4_0166110		
OG6r16_511593	TcBrA4_0166130		
OG6r16_511352	TcBrA4_0167270		
OG6r16_511511	TcBrA4_0167280		
OG6r16_511772	TcBrA4_0167330		
OG6r16_511218	TcBrA4_0167340		
OG6r16_511804	TcBrA4_0167360		
OG6r16_511580	TcBrA4_0167380		
OG6r16_511564	TcBrA4_0167430		
OG6r16_511758	TcBrA4_0167440		
OG6_138053	TcBrA4_0167460		
OG6r16_511469	TcBrA4_0167480		
OG6r16_511359	TcBrA4_0167540		
OG6r16_511255	TcBrA4_0167560		
OG6r16_511508	TcBrA4_0167570		
OG6r16_511531	TcBrA4_0167720		
OG6r16_511857	TcBrA4_0167730		
OG6_100978	TcBrA4_0167740		
OG6r16_197157	TcBrA4_0167750		
OG6r16_511296	TcBrA4_0167760		
OG6r16_511595	TcBrA4_0167790		
OG6r16_511305	TcBrA4_0167800		
OG6r16_511644	TcBrA4_0167850		
OG6r16_511838	TcBrA4_0167870		
OG6r16_511526	TcBrA4_0167880		
OG6r16_511276	TcBrA4_0167920		
OG6r16_511193	TcBrA4_0167950		
OG6r16_511339	TcBrA4_0167960		
OG6r16_511736	TcBrA4_0167970		
OG6r16_511148	TcBrA4_0167990		
OG6r16_511235	TcBrA4_0168000		
OG6r16_511815	TcBrA4_0170830		
OG6r16_511559	TcBrA4_0170850		
OG6_560100	TcBrA4_0171490		
OG6r16_511817	TcBrA4_0171750		
OG6r16_511501	TcBrA4_0171770		
OG6r16_511739	TcBrA4_0171910		
OG6_103953	TcBrA4_0171980		
OG6_136641	TcBrA4_0172210		
OG6r16_511495	TcBrA4_0172310		
OG6r16_511437	TcBrA4_0172370		
OG6r16_511776	TcBrA4_0172380		
OG6r16_511896	TcBrA4_0172390		
OG6_405150	TcBrA4_0172880		
OG6_193255	TcBrA4_0173490		
OG6r16_511366	TcBrA4_0173720		
OG6_148489	TcBrA4_0173810		
OG6_101590	TcBrA4_0173890		
OG6r16_511386	TcBrA4_0173910		
OG6r16_511254	TcBrA4_0173960		
OG6r16_511880	TcBrA4_0174040		
OG6_105545	TcBrA4_0174060		
OG6r16_511293	TcBrA4_0174270		
OG6r16_511465	TcBrA4_0177450		
OG6r16_511780	TcBrA4_0178600		
OG6r16_511808	TcBrA4_0178620		
OG6r16_511325	TcBrA4_0178640		
OG6r16_511222	TcBrA4_0178650		
OG6r16_511873	TcBrA4_0178680		
OG6r16_511360	TcBrA4_0178710		
OG6r16_197163	TcBrA4_0178720		
OG6_117762	TcBrA4_0178740		
OG6r16_511373	TcBrA4_0178750		
OG6r16_511620	TcBrA4_0178760		
OG6r16_511597	TcBrA4_0178790		
OG6r16_511735	TcBrA4_0178940		
OG6r16_511484	TcBrA4_0178950		
OG6r16_511486	TcBrA4_0178960		
OG6r16_511874	TcBrA4_0178980		
OG6r16_511851	TcBrA4_0178990		
OG6r16_511893	TcBrA4_0179000		
OG6r16_511318	TcBrA4_0179020		
OG6r16_511729	TcBrA4_0179030		
OG6r16_511268	TcBrA4_0179050		
OG6r16_511746	TcBrA4_0179090		
OG6r16_511181	TcBrA4_0179100		
OG6r16_511779	TcBrA4_0179110		
OG6r16_511297	TcBrA4_0179120		
