Ortholog_Group	mean	median	min	max	std	skew
Tb427.03.2820	55.71111111111111	55.0	55.0	60.0	1.1603726325903454	2.244322062190199
Tb427.03.3470	70.32142857142857	70.0	67.0	73.0	1.1564175661505622	-0.22560997488056006
Tb427.03.5400	66.61971830985915	66.0	65.0	71.0	1.10021033291819	1.6730176025404446
Tb427.04.2760	84.484375	85.0	79.0	87.0	1.9189298232782441	-0.7684061605305145
Tb427.04.3420	62.8235294117647	64.0	59.0	66.0	1.8188554901689264	-0.7650574897843687
Tb427.04.3460	90.66666666666667	91.0	83.0	94.0	4.033195589934446	-1.7213702623662088
Tb427.04.4900	33.888888888888886	35.0	29.0	37.0	3.333333333333334	-0.5786785714285678
Tb427.04.5220	63.166666666666664	63.5	59.0	67.0	2.8577380332470406	-0.2499479329370553
Tb427.04.5230	64.47368421052632	66.0	55.0	69.0	2.9292268337443135	-1.8651208592070405
Tb427.05.2260	86.33333333333333	86.0	85.0	88.0	1.5275252316519463	0.9352195295828521
Tb427.05.2740	82.29824561403508	83.0	73.0	84.0	1.6899377871125214	-3.779339303139868
Tb427.05.2920	65.675	66.0	62.0	68.0	1.9399643137082543	-0.11283215447398676
Tb427.05.3540	77.17142857142858	76.0	72.0	81.0	2.307095376361861	0.12892504468364172
Tb427.05.3860	77.97368421052632	78.0	73.0	80.0	1.8230779157158898	-0.6652390672171289
Tb427.05.4130	55.27777777777778	56.0	53.0	61.0	2.0786137016374453	0.8798806686480604
Tb427.06.1180	62.19607843137255	62.0	58.0	68.0	1.7890735909194702	0.17257694611327273
Tb427.06.1400	75.125	75.0	73.0	84.0	2.333562259832123	2.1097249932373034
Tb427.06.2480	71.75438596491227	73.0	65.0	77.0	2.84278976255459	-0.3026345771362545
Tb427.06.2710	65.1830985915493	65.0	60.0	70.0	1.3764328550374565	-0.4751027453259601
Tb427.06.3430	71.13725490196079	71.0	65.0	82.0	4.2332947350409595	0.429121774596286
Tb427.06.3470	60.857142857142854	61.0	58.0	62.0	1.4638501094227994	-1.448235708255614
Tb427.06.3710	55.2	55.0	53.0	59.0	2.280350850198276	1.4926852828590722
Tb427.06.4630	84.66666666666667	85.0	74.0	87.0	2.513730411104212	-3.4930756708557897
Tb427.06.4660	82.18181818181819	82.0	78.0	84.0	1.4354811251305428	-1.1994924275575032
Tb427.06.900	66.47058823529412	67.0	62.0	69.0	1.254638452726055	-2.175800925739313
Tb427.07.1520	68.5609756097561	71.0	45.0	83.0	10.535769503191977	-1.1951709239786197
Tb427.07.3350	79.93617021276596	80.0	74.0	85.0	1.7495869738579528	-1.2465346129413424
Tb427.07.340	85.58333333333333	85.0	83.0	90.0	1.839580922659966	0.861170655394549
Tb427.07.430	59.25	60.5	48.0	68.0	9.429563439877091	-0.41594839822837765
Tb427.07.4780	92.0	94.0	85.0	96.0	3.602831130772395	-0.6122073664427583
Tb427.07.5060	72.72972972972973	72.0	67.0	84.0	4.018351297130102	1.2273984818331274
Tb427.07.6480	42.36666666666667	42.0	40.0	51.0	2.3213574832351305	2.2781528515368907
Tb427.07.6500	81.21428571428571	81.0	78.0	84.0	2.154729018428337	-0.2685712309542075
Tb427.08.1050	45.0	45.0	45.0	45.0	0.0	
Tb427.08.2370						
Tb427.08.3320	62.54347826086956	61.0	59.0	67.0	1.9855760064260162	0.5293212449628794
Tb427.08.4350	64.85	67.0	44.0	73.0	5.201331190555562	-2.010360234445986
Tb427.08.510	35.375	32.5	32.0	49.0	6.139741734912679	2.014428706904815
Tb427.08.8360	85.8	86.0	81.0	90.0	2.8205594401741556	-0.3773172778766693
Tb427.10.1070	85.29661016949153	85.0	76.0	89.0	1.6875479985427029	-0.6891112687448411
Tb427.10.11220	72.25	72.0	71.0	74.0	0.8864052604279183	1.0255928633050295
Tb427.10.12480	82.28	83.0	75.0	85.0	1.6664761795905914	-2.367466350241426
Tb427.10.2130	69.16417910447761	74.0	52.0	76.0	6.163423426235774	-0.6675852601403691
Tb427.10.2730	81.88888888888889	85.0	72.0	86.0	5.155989661615025	-0.9162749476468249
Tb427.10.4240	71.32558139534883	71.0	68.0	76.0	1.9726816439093913	0.2435575101672258
Tb427.10.6710	70.58620689655173	73.0	51.0	76.0	4.982234448369744	-2.2534500766191736
Tb427.10.7310	76.88571428571429	76.0	66.0	81.0	3.1601510441510166	-1.0571725520337214
Tb427.10.8160	55.4	55.0	50.0	61.0	5.029910535983717	0.09901244005279834
Tb427.10.8260	41.44	41.0	36.0	52.0	4.4071910933533776	0.3775140530750796
Tb427.BES10.10	80.12	80.0	75.0	82.0	1.3012814197295435	-2.4597195910474676
Tb427.BES126.4	77.04347826086956	77.0	72.0	83.0	2.6539552107881517	0.6199585830690665
Tb427.BES153.7	35.833333333333336	35.5	34.0	38.0	2.0412414523193156	0.12149469124204039
Tb427_000028200	78.26470588235294	78.0	75.0	83.0	1.989500067085709	0.39514475113637815
Tb427_000037900	72.375	74.5	49.0	93.0	15.999441954554005	-0.21501883528379
Tb427_000069200	82.0	82.0	82.0	82.0		
Tb427_000087200						
Tb427_000090400	59.0	59.0	59.0	59.0		
Tb427_000092600						
Tb427_000093300	79.77777777777777	80.0	76.0	84.0	2.538591035287974	0.08319847254474781
Tb427_000103100	78.85714285714286	79.0	65.0	87.0	5.1119338935346255	-1.2498170890237426
Tb427_000106000	80.3125	80.5	71.0	86.0	3.8073394034855013	-0.598219568023805
Tb427_000132300	63.0	63.0	63.0	63.0		
Tb427_000135600	70.0	70.0	68.0	72.0	2.8284271247461903	
Tb427_000178000	76.92307692307692	76.0	70.0	83.0	3.381397071307382	-0.2578137683394055
Tb427_000218600						
Tb427_000224400	81.35714285714286	81.0	75.0	86.0	3.07863963107441	-0.2080723263870239
Tb427_000227700	79.51162790697674	80.0	71.0	87.0	2.9255233259207065	-0.15207296316994134
Tb427_000265100	77.84615384615384	78.0	74.0	81.0	1.8187062180826004	-0.3214189242783639
Tb427_000311100	42.75	43.0	42.0	43.0	0.5000000000000006	-1.9999999999999998
Tb427_000319200	76.1	76.0	71.0	80.0	2.8067379246694513	-0.3535216403652466
Tb427_000328100	42.6	43.0	41.0	43.0	0.8944271909999163	-2.2360679774997974
Tb427_000334300						
Tb427_000340800	79.125	80.0	75.0	82.0	2.900123150094542	-0.6332551935421297
Tb427_000346300	77.88235294117646	79.0	72.0	81.0	2.446486075506472	-0.7748163435530491
Tb427_000355800	57.5	57.5	56.0	59.0	2.1213203435596424	
Tb427_000371900	80.83333333333333	81.0	78.0	84.0	2.228601953392905	0.1475629418263944
Tb427_000372800	75.28571428571429	70.0	70.0	92.0	8.300889223737531	1.7066305914939244
Tb427_000378100						
Tb427_000390900	74.6	74.0	70.0	83.0	5.128352561983233	1.385720617378696
Tb427_000475500	82.66666666666667	83.0	82.0	83.0	0.5773502691896278	-1.7320508075689514
Tb427_000488800						
Tb427_000513300	81.44444444444444	82.0	75.0	84.0	2.7436796055257218	-1.8137242862431069
Tb427_000520200						
Tb427_000542300	77.28571428571429	77.0	71.0	85.0	4.7554480035308675	0.232189685005538
Tb427_000614000	78.1086956521739	79.0	69.0	83.0	3.3614035485828095	-0.7002983510226801
Tb427_000639000	75.33333333333333	73.0	67.0	84.0	6.713171133426188	0.45657837354015823
Tb427_000648100	47.0	47.0	47.0	47.0		
Tb427_000656500						
Tb427_000672900						
Tb427_000715000						
Tb427_000718200	59.5	59.5	53.0	66.0	9.192388155425117	
Tb427_000724000						
Tb427_000769200	37.75	37.0	36.0	43.0	2.375469878330842	1.8437391588903373
Tb427_000769600	82.66666666666667	83.0	81.0	84.0	1.5275252316519463	-0.9352195295828521
Tb427_000826900	51.0	51.0	43.0	59.0	11.313708498984761	
Tb427_010010000	67.15384615384616	68.0	64.0	71.0	1.6897883344918148	-0.2608212813548963
Tb427_010010100	60.333333333333336	59.0	58.0	64.0	3.214550253664319	1.5453925256950147
Tb427_010010400	76.27536231884058	76.0	75.0	81.0	1.3814320997451517	1.036134133040172
Tb427_010013400	48.7	48.0	47.0	52.0	1.7669811040931427	1.625306639863787
Tb427_010032600	66.54545454545455	72.0	50.0	75.0	9.532718776546767	-0.9922650416069343
Tb427_020016600	82.18181818181819	82.0	76.0	91.0	3.7899388337592423	0.8926588294074022
Tb427_020023200	75.3076923076923	75.0	71.0	82.0	3.038218101251	0.47538331142964396
Tb427_020023600	90.13636363636364	90.0	85.0	94.0	1.7807289717965675	-0.6150029571950323
Tb427_030010100	56.10606060606061	56.0	51.0	62.0	2.2946679858971217	0.07093402790365269
Tb427_030022900	83.171875	84.0	79.0	88.0	2.0123009612704967	-0.33955523773356133
Tb427_030023000	82.28070175438596	82.0	80.0	84.0	0.8399486796591628	-0.3913451400585096
Tb427_030024600	71.2	71.0	67.0	76.0	1.8806493839265086	0.7342955006685794
Tb427_030026800	60.0	60.0	60.0	60.0	0.0	
Tb427_030027200	72.12903225806451	72.0	66.0	78.0	3.6308119889254424	-0.003839185253738998
Tb427_030029900	62.903225806451616	63.0	60.0	67.0	1.0355908651484163	0.8396430062120228
Tb427_030044600	76.5	77.0	73.0	77.0	0.7844645405527395	-2.5159635757859133
Tb427_030051300	92.94029850746269	93.0	89.0	94.0	0.9355050007952332	-1.4810415378633697
Tb427_040007200	55.170731707317074	55.0	54.0	59.0	0.8337397382993761	3.471667240518242
Tb427_040018300	78.08620689655173	76.0	74.0	85.0	3.5158013374140027	0.3373100986649527
Tb427_040023900	69.55555555555556	71.0	60.0	72.0	3.7118429085533458	-2.6216839024677334
Tb427_040024000	76.33333333333333	74.5	73.0	84.0	4.3665394383500855	1.3708828399534274
Tb427_040027400	51.28333333333333	52.0	47.0	62.0	3.3145374024274328	1.1983162081718906
Tb427_040048600	47.82222222222222	47.0	39.0	63.0	5.532091865112183	1.358248029412342
Tb427_040052800	38.7	38.0	30.0	54.0	8.069834088890689	0.5874437105883195
Tb427_050005600	71.57142857142857	74.0	63.0	75.0	4.928053803045812	-1.3239924203587834
Tb427_050006400	45.333333333333336	45.0	44.0	47.0	1.5275252316519474	0.9352195295828105
Tb427_050009600	74.24528301886792	76.0	50.0	78.0	5.348995809342156	-2.4565979835593703
Tb427_050010200	84.8051948051948	85.0	76.0	91.0	2.188720853537403	-0.5329495748358053
Tb427_050011000	74.125	74.5	70.0	80.0	2.578759391645524	0.4823341989009342
Tb427_050029600						
Tb427_050032600	45.97872340425532	45.0	43.0	53.0	2.515079406665252	0.7700573514429186
Tb427_050032900	87.34482758620689	87.0	82.0	94.0	2.0048338439087137	0.046492516397460396
Tb427_050052300	59.30769230769231	57.0	54.0	69.0	4.44193305113542	1.147378804396699
Tb427_060005400	46.5	46.5	44.0	49.0	3.5355339059327378	
Tb427_060009700	64.73529411764706	66.0	57.0	70.0	3.8083546397871864	-0.6332116433954088
Tb427_060035200	80.48837209302326	81.0	65.0	83.0	3.096634832656523	-3.903709974856198
Tb427_060048700	72.88888888888889	72.0	67.0	76.0	2.454718115312025	-0.7378582621177868
Tb427_060051100	88.13888888888889	88.0	84.0	91.0	1.190402412200767	-0.481911699117113
Tb427_070005000	33.06666666666667	33.0	32.0	35.0	1.0997835284835868	0.5953487001460694
Tb427_070010100	43.276595744680854	42.0	39.0	55.0	4.367379712186276	1.7443796220634247
Tb427_070014100	91.98795180722891	92.0	91.0	94.0	0.6716193736149905	0.5088868394391804
Tb427_070018500	67.75	67.5	66.0	70.0	2.0615528128088303	0.19973522061815654
Tb427_070031200	59.925	61.0	55.0	67.0	2.5559132042564183	0.27212223577156447
Tb427_070053000	70.2	71.0	67.0	73.0	2.280350850198275	-0.40479600891094275
Tb427_070056900	73.6	75.0	67.0	77.0	3.847076812334268	-1.775654975013664
Tb427_080009900	82.6	84.0	80.0	84.0	1.949358868961792	-0.7559840489048357
Tb427_080028400	89.92857142857143	91.0	85.0	92.0	1.3940225855674488	-0.7325707414815671
Tb427_080031600	52.61904761904762	53.0	48.0	58.0	2.5392162270312957	-0.3762483376361927
Tb427_080039700	68.4390243902439	68.0	67.0	75.0	1.5008127879220132	2.4090898494286166
Tb427_080044200	75.40425531914893	74.0	70.0	83.0	2.4817558166336604	0.5381618341293694
Tb427_080046700	85.375	86.0	73.0	91.0	3.084794555040662	-2.193097840251005
Tb427_080053200	85.48251748251748	86.0	83.0	88.0	1.8456387376852315	-0.2718000654821482
Tb427_080073700	59.648936170212764	59.0	56.0	70.0	2.3404229321339107	2.4043432826149247
Tb427_090015200	86.1029411764706	86.0	82.0	91.0	2.0159047143611843	-0.08852343775703866
Tb427_090025700	58.17777777777778	54.0	53.0	71.0	5.45764221856459	0.6468064582748281
Tb427_090032700	71.44444444444444	71.5	68.0	75.0	2.2120311392487895	-0.05886695738657665
Tb427_090043400	44.666666666666664	44.0	44.0	46.0	1.154700538379251	1.7320508075688956
Tb427_090043600	56.61538461538461	56.0	48.0	65.0	2.9523887261475856	0.8508643957115789
Tb427_090069300	77.47826086956522	77.0	77.0	81.0	0.8625319429777701	2.350921607946405
Tb427_090077300	54.37313432835821	54.0	51.0	59.0	1.6499386664038802	0.2725828828102187
Tb427_100011400	56.03846153846154	55.0	53.0	65.0	2.5374123705975613	2.690725075320468
Tb427_100016400	63.166666666666664	64.0	50.0	69.0	3.7929116601614417	-2.145873097411538
Tb427_100021800	74.79310344827586	75.0	72.0	78.0	1.2357562850575028	-0.4310044738557816
Tb427_100021900	91.95555555555555	92.0	87.0	93.0	1.1668830968079726	-3.5029977376759374
Tb427_100023200	79.02380952380952	79.0	71.0	83.0	1.8543040932250008	-2.6874124204242777
Tb427_100028700	80.96491228070175	82.0	74.0	91.0	3.879074835340837	-0.5374336434691906
Tb427_100041800	52.6	54.0	46.0	60.0	5.9833101206606365	-0.030811964979527498
Tb427_100052400	87.125	88.0	79.0	91.0	2.0543744900710164	-1.4530172560175207
Tb427_100065700						
Tb427_100069300	83.0909090909091	84.0	80.0	87.0	2.075186089582637	-0.17732911499319765
Tb427_100072400	56.0	56.0	53.0	59.0	4.242640687119285	
Tb427_100077200	44.359375	46.0	37.0	50.0	4.005421672905085	-0.9550636995344741
Tb427_100085800	89.33333333333333	89.0	82.0	92.0	1.8463723646899912	-1.241907266197055
Tb427_100104300	59.0	59.0	59.0	59.0		
Tb427_100104500	72.83333333333333	73.0	69.0	76.0	1.6509515515729172	-0.3811693306425313
Tb427_100104700	71.72727272727273	72.0	70.0	74.0	0.8270324564263981	0.5739599946958309
Tb427_100110900	87.3	89.0	83.0	89.0	2.261369740544052	-0.8411401528966193
Tb427_100122400	52.0	52.0	51.0	53.0	1.4142135623730951	
Tb427_100128800	66.60714285714286	66.0	64.0	71.0	1.314852074887506	1.7495908665563613
Tb427_100131900	83.15625	83.0	78.0	84.0	1.2471742253538955	-2.655698923923728
Tb427_100135500	71.0	70.5	69.0	74.0	2.160246899469287	1.1903401282789947
Tb427_100138900	73.4186046511628	73.0	71.0	75.0	1.4348147074586828	-0.13304664486459544
Tb427_100143200	51.8	51.0	50.0	54.0	1.6431676725154984	0.5184205276797955
Tb427_100160100	63.61702127659574	62.0	52.0	75.0	5.471480172873349	0.36689511841341155
Tb427_110006800	79.16666666666667	78.5	75.0	85.0	3.4880749227427237	0.8522187182231181
Tb427_110020400	56.45161290322581	56.0	48.0	64.0	3.0641878714967774	0.43287727628030154
Tb427_110023600	55.0	55.0	55.0	55.0		
Tb427_110023900	81.8	81.0	80.0	85.0	1.9235384061671348	1.5174736878455193
Tb427_110036700	89.1304347826087	89.5	84.0	93.0	1.7839867420057234	-0.4015873794462209
Tb427_110043500	55.4	57.0	46.0	60.0	5.813776741499453	-1.3455083596971864
Tb427_110056700	56.96969696969697	56.0	55.0	61.0	1.8622038100871314	0.5104419964037415
Tb427_110063000	42.0	42.5	35.0	46.0	3.1269438398822857	-1.1719982561025746
Tb427_110076600	93.98461538461538	94.0	93.0	95.0	0.33035528660007374	-0.3028949035199694
Tb427_110083300	50.166666666666664	51.0	38.0	58.0	6.6156380392723015	-1.343259617352095
Tb427_110090300	70.14285714285714	71.5	63.0	76.0	4.9901000892866785	-0.16378413078394521
Tb427_110119400	82.52631578947368	83.0	67.0	88.0	3.2738425607811354	-2.2984713687627507
Tb427_110122500	58.16279069767442	58.0	55.0	61.0	1.3615508062524317	-0.4868447682300325
Tb427_110134200	55.729166666666664	55.0	53.0	63.0	2.54106346754647	1.0886329112334543
Tb427_110162000	43.8	43.0	42.0	48.0	2.4899799195977463	1.6712144101358495
Tb427_110162100	50.72727272727273	49.0	47.0	57.0	3.8494391563163872	0.5623744363687236
Tb427_110169000	63.44897959183673	63.0	62.0	75.0	2.836233010010775	2.891644895346658
Tb427_110169100	72.2	71.0	71.0	78.0	1.8806493839265095	1.8948199988516872
Tb427_110178600	66.5625	66.0	64.0	74.0	1.4861953423909937	3.728420841339721
Tb427_110186100	81.76396396396396	83.0	72.0	89.0	3.6607192087147036	-1.2114186425750986
Tb427_110189700	63.38235294117647	63.0	56.0	74.0	3.385788612759179	0.6153685932040541
Tb427tmp.01.1590	70.13432835820896	70.0	65.0	77.0	2.1383618934869237	1.02738600216105
Tb427tmp.01.2220	83.93865030674847	83.0	80.0	94.0	2.8646272925300345	1.3289244133499476
Tb427tmp.01.2230	67.03571428571429	66.0	64.0	73.0	2.441647028470787	1.336508806836496
Tb427tmp.01.3670	66.2	66.0	60.0	71.0	4.024922359499622	-0.7790963872221522
Tb427tmp.01.4025	71.7	71.5	69.0	75.0	1.2607433062326854	0.8089414749433814
Tb427tmp.01.4330	64.83333333333333	65.0	58.0	71.0	4.355073669487885	-0.28893839103721003
Tb427tmp.01.4650	67.7560975609756	72.0	52.0	74.0	7.502601174942189	-1.067547219806951
Tb427tmp.01.4680	49.31372549019608	49.0	47.0	56.0	1.3926980444939434	1.9507893121983881
Tb427tmp.01.5930	70.33333333333333	70.0	69.0	72.0	1.5275252316519463	0.9352195295828521
Tb427tmp.01.7260	72.0	71.0	70.0	75.0	2.0	0.9375
Tb427tmp.01.8310	49.08888888888889	48.0	45.0	66.0	3.5408154057185373	3.4304867555448535
Tb427tmp.02.0352	63.867924528301884	66.0	48.0	70.0	5.427982114962095	-1.5722836867070318
Tb427tmp.02.0600	75.4	75.0	74.0	78.0	1.673320053068152	1.0885117692152344
Tb427tmp.02.3010	56.0	57.0	53.0	58.0	2.0000000000000004	-0.9375
Tb427tmp.02.4180	51.680851063829785	53.0	43.0	55.0	2.859814397890058	-2.1679781337643913
Tb427tmp.02.5130						
Tb427tmp.02.5140	85.27777777777777	85.0	83.0	89.0	1.1615534207286136	1.8507610128844993
Tb427tmp.02.5150	79.01408450704226	79.0	73.0	81.0	0.9485772465943608	-3.541981319081717
Tb427tmp.02.5440	44.51063829787234	44.0	39.0	49.0	2.1454941705566797	-0.001454979758199729
Tb427tmp.02.5530	92.59722222222223	93.0	92.0	94.0	0.6203071075428966	0.5290007574950479
Tb427tmp.03.0700	60.69230769230769	61.0	60.0	62.0	0.6176879969195298	0.28723134612217427
Tb427tmp.160.1010	74.2	74.0	72.0	78.0	2.4899799195977455	0.9198156830980174
Tb427tmp.160.2290	50.07142857142857	49.0	48.0	59.0	2.1590219223934852	2.968543475384144
Tb427tmp.160.4830	72.92	73.0	68.0	75.0	1.5253414918196724	-1.7685518037010088
Tb427tmp.160.5020	57.733333333333334	57.0	57.0	63.0	1.6676187756655845	2.7267352504350115
Tb427tmp.211.0920	38.4	36.0	35.0	51.0	4.956654219595269	1.777073825187968
Tb427tmp.211.3955	83.875	84.0	82.0	86.0	1.1259916264596073	0.3127134054837224
Tb427tmp.211.4150	74.4888888888889	75.0	64.0	77.0	2.76850979132213	-2.902908932952386
Tb427tmp.211.4800	58.583333333333336	61.5	51.0	63.0	5.142661732699294	-0.4960833326649089
Tb427tmp.244.1740	78.83030303030303	79.0	72.0	86.0	2.7907168465053545	-0.1842985084148394
Tb427tmp.47.0002	61.5	61.5	55.0	68.0	9.192388155425117	
Tb927.1.4100	56.71621621621622	57.0	52.0	63.0	2.0307247526691783	0.6808624753442845
Tb927.10.12010	73.5	72.0	66.0	82.0	3.170445416330494	0.14607467502548047
Tb927.10.12350	72.15625	71.0	69.0	75.0	2.287545169658033	0.2783577488042823
Tb927.10.12620	54.0	54.0	53.0	55.0	0.816496580927726	0.0
Tb927.10.1450	63.0	63.0	63.0	63.0		
Tb927.10.14590	61.21917808219178	61.0	55.0	72.0	4.6703752387387585	0.22492494158308962
Tb927.10.1460	54.71739130434783	55.0	51.0	64.0	2.2277347087045944	2.1000656186917213
Tb927.10.15680	37.0	37.0	35.0	39.0	2.8284271247461903	
Tb927.10.16230	77.8695652173913	78.0	71.0	83.0	2.563810158659234	-1.1177299034730435
Tb927.10.1680	91.0	91.0	89.0	92.0	0.5477225575051664	-2.0179252118611384
Tb927.10.2050	65.17241379310344	75.0	40.0	81.0	17.08506881834327	-0.5255275820540706
Tb927.10.3140	63.267857142857146	63.5	59.0	66.0	2.031489121789248	-0.7297365040171274
Tb927.10.410	71.57352941176471	71.0	62.0	76.0	2.2348406499044433	-0.7571669953402813
Tb927.10.5510	68.48387096774194	69.0	65.0	72.0	1.1795752835077409	-0.2845153818970271
Tb927.10.5580	49.48936170212766	50.0	42.0	54.0	2.0416568338477052	-1.2326118948460787
Tb927.10.7750	76.92857142857143	78.0	71.0	83.0	3.0184045529962766	-0.6034149773507315
Tb927.10.8300	86.55263157894737	86.5	82.0	90.0	2.062501347040371	-0.13772898139997145
Tb927.10.9980	49.86842105263158	50.0	46.0	57.0	2.232088497610798	1.8056236060737738
Tb927.11.10710	63.0	63.0	52.0	75.0	4.311407576896163	0.18331556160477977
Tb927.11.11880	63.0	63.0	63.0	63.0		
Tb927.11.1320	75.7	76.0	74.0	77.0	0.6076436202501991	-0.47638726806897636
Tb927.11.13490	51.483333333333334	50.0	46.0	72.0	5.706052886893235	1.6712945108839306
Tb927.11.14070	63.33870967741935	63.0	59.0	69.0	2.289989250365611	0.1178492183786748
Tb927.11.1410	37.529411764705884	39.0	33.0	45.0	3.439831691774495	0.3550195333454287
Tb927.11.15180	65.67567567567568	66.0	64.0	67.0	0.6260126930757025	-0.36040126029764097
Tb927.11.15410	75.96666666666667	77.0	66.0	81.0	3.2428524409881803	-0.8715873353383631
Tb927.11.15470	63.5	65.0	52.0	69.0	4.678435112517951	-0.6726294308182681
Tb927.11.15730	65.6	66.0	60.0	73.0	2.98230073048625	0.01778167523087943
Tb927.11.1750	49.78125	49.0	48.0	56.0	1.6988492310023917	2.6390447562479924
Tb927.11.18480	78.04651162790698	79.0	72.0	87.0	3.993765906128801	-0.16051657676484743
Tb927.11.19450	82.10526315789474	81.0	78.0	86.0	1.9690589078176761	0.22723112015382702
Tb927.11.20410	87.83333333333333	87.5	85.0	92.0	2.9268868558020276	0.388189508650036
Tb927.11.20490	77.56666666666666	78.0	72.0	86.0	2.9674479146965242	0.5477664851148901
Tb927.11.2550	71.06666666666666	72.0	63.0	73.0	2.099808420380024	-2.6799420175296285
Tb927.11.3670	79.6	78.0	77.0	86.0	3.7815340802378072	1.717954501707144
Tb927.11.3990	51.765957446808514	52.0	49.0	55.0	1.1834504812741948	0.230650505908609
Tb927.11.5410	45.0	43.0	40.0	54.0	5.70087712549569	1.2143880267328098
Tb927.11.5460	58.5	58.5	57.0	60.0	1.378404875209023	0.0
Tb927.11.5700	63.0	63.0	62.0	64.0	1.0	0.0
Tb927.11.5740	61.16279069767442	64.0	52.0	72.0	6.05109290623697	-0.054799784104545564
Tb927.11.6620	45.71875	46.0	39.0	55.0	3.89569137513774	1.2877454690891283
Tb927.11.6820	69.74242424242425	74.0	45.0	78.0	7.780272105308014	-1.4318277226449856
Tb927.11.7340	87.875	89.0	80.0	92.0	2.5171943917055337	-1.4025459061539576
Tb927.11.7350	78.19672131147541	78.0	72.0	81.0	1.235848859841521	-1.5934628788373044
Tb927.11.8185	82.0	82.0	82.0	82.0		
Tb927.11.9630	73.11320754716981	74.0	69.0	80.0	2.614018254883655	0.30125148664527157
Tb927.11.9920	82.5	82.5	78.0	89.0	4.2308391602612385	0.4278243150727632
Tb927.2.1210	76.95454545454545	77.0	75.0	79.0	1.3619759010270165	0.21384265404692904
Tb927.2.4710	62.391304347826086	62.0	59.0	68.0	1.744556751977294	2.0673331965224775
Tb927.2.5540	56.25	54.5	53.0	63.0	4.716990566028302	1.5173452799192162
Tb927.2.5630	56.857142857142854	56.0	52.0	63.0	4.670066788550652	0.5385969744504201
Tb927.3.1130	80.93650793650794	81.0	71.0	86.0	1.8480418221860921	-2.136887483326775
Tb927.3.1770	48.38095238095238	49.0	46.0	52.0	1.4474937289114918	0.6544303404060934
Tb927.3.1880	45.114285714285714	44.0	37.0	57.0	4.157002798761094	0.9043159339433142
Tb927.3.2550	47.22222222222222	46.0	41.0	56.0	5.890199015690766	0.5543320994971229
Tb927.3.3590	62.92857142857143	64.0	60.0	67.0	1.590929256950516	-0.2576860670256809
Tb927.3.5830	62.02777777777778	66.0	32.0	79.0	14.655054927247285	-0.3640220205462771
Tb927.4.1380	91.4047619047619	91.0	87.0	97.0	2.060778018004115	1.1435343692131335
Tb927.4.2500	47.975	47.0	45.0	57.0	3.1581193689786256	1.5408409698033925
Tb927.4.2530	76.42857142857143	79.0	61.0	82.0	7.457817885886436	-1.8161735762487052
Tb927.4.3180	62.885714285714286	63.0	58.0	72.0	2.9482939091599945	1.4696275329870723
Tb927.4.4240	43.84615384615385	44.0	43.0	45.0	0.5547001962252301	-0.14340260754686648
Tb927.4.5130	80.625	81.0	78.0	83.0	1.9226098333849673	-0.2537814468861671
Tb927.5.1890	50.2	50.0	41.0	61.0	7.791020472312982	0.3482655867677593
Tb927.5.2210	46.74193548387097	37.0	34.0	75.0	15.688568538770483	0.8843358075264456
Tb927.5.3170	73.125	72.5	68.0	78.0	3.3990544903798527	0.06138628636095181
Tb927.5.3200	67.8695652173913	65.0	63.0	86.0	5.941413573966798	1.7021298252557824
Tb927.5.3890	78.64	79.0	70.0	84.0	2.8625662812039336	-1.8506624589843943
Tb927.5.420	61.857142857142854	64.0	43.0	70.0	9.37067360489756	-1.6461913581998389
Tb927.5.450	90.42028985507247	90.0	89.0	92.0	0.6040499857931824	-0.096670441425538
Tb927.5.680	52.59615384615385	51.0	45.0	62.0	3.3505025399162047	0.789424841699522
Tb927.5.690	69.36363636363636	69.0	55.0	76.0	2.777979790634143	-2.150712897721481
Tb927.5.720	52.2	53.0	50.0	55.0	2.1679483388678795	0.06869913251278288
Tb927.6.2820	58.61538461538461	59.0	57.0	64.0	1.9611613513818396	1.6225080092252273
Tb927.6.4810	75.44736842105263	74.0	70.0	88.0	4.2151423843159685	0.7661617990173029
Tb927.6.5100	61.333333333333336	63.0	52.0	68.0	4.69041575982343	-0.4596071592559133
Tb927.6.5550	79.93939393939394	81.0	74.0	86.0	3.040758477947913	-0.4285492613252166
Tb927.7.3250	85.0	83.0	81.0	91.0	4.1057451037714	0.8421436380617014
Tb927.7.330	82.5	82.0	82.0	84.0	0.8366600265340747	1.536722497715649
Tb927.7.3570	77.84745762711864	78.0	73.0	81.0	1.6168675475365983	-0.9601076074162774
Tb927.7.4140	92.97727272727273	93.5	82.0	95.0	1.9705817387275133	-4.169606777383477
Tb927.7.530	61.0	60.0	58.0	65.0	3.605551275463989	1.1520696383139377
Tb927.7.6150	87.7125	88.0	82.0	94.0	2.8736857205082704	0.361939796826119
Tb927.7.6760	36.629629629629626	35.0	34.0	57.0	4.788994981671303	3.4309676705460985
Tb927.8.1290	49.833333333333336	45.5	45.0	59.0	7.1110243050257305	0.9556498496344024
Tb927.8.130	77.27586206896552	77.0	65.0	82.0	3.17773561357204	-1.0903601389781095
Tb927.8.2190	59.79545454545455	60.0	57.0	63.0	1.0247982320879003	0.43209170533857544
Tb927.8.2800	67.08163265306122	67.0	54.0	73.0	3.516844790278859	-2.0749703467206224
